,person_id,question,text,prob_machine_generated,n_tokens,glimpse_criterion,full_text,prob_machine_generated_full,n_tokens_full,glimpse_criterion_full
3301,US:167065531,why_think_pid,"I don't necessarily think of myself as a Democrat as much as I think of myself as a responsible citizen who wants our government to work for the people and not for big money donors, corporations and special interests. The government should do what it can to help and benefit the most people and improve lives.",0.66,60,-0.4908912009688717,"Because I thought it was a beautiful state   I don't necessarily think of myself as a Democrat as much as I think of myself as a responsible citizen who wants our government to work for the people and not for big money donors, corporations and special interests. The government should do what it can to help and benefit the most people and improve lives.",0.42,69,-1.8896652914670098
3302,US:167083403,why_think_pid,Conservative values and pro-Israel,0.34,6,-2.556959484278669,Conservative values and pro-Israel,0.34,6,-2.556959484278669
3303,US:167097995,why_moved_to_current_state,Family,0.25,1,-3.7675180728671025,"Family   I find the republican party of today to be regressive and hypocritical and no longer even republican, It's become the party of MAGA and no longer is the party for republicans. I think democrats align more with my views and are far more progressive on all issue's than the republicans seem to be.",0.23,66,-4.2190532619915135
3304,US:167097995,why_think_pid,"I find the republican party of today to be regressive and hypocritical and no longer even republican, It's become the party of MAGA and no longer is the party for republicans. I think democrats align more with my views and are far more progressive on all issue's than the republicans seem to be.",0.29,64,-3.1112282671856413,"Family   I find the republican party of today to be regressive and hypocritical and no longer even republican, It's become the party of MAGA and no longer is the party for republicans. I think democrats align more with my views and are far more progressive on all issue's than the republicans seem to be.",0.23,66,-4.2190532619915135
3305,US:167130077,why_are_pid,I love the democratic party,0.48,5,-1.4608567888895596,I love the democratic party,0.48,5,-1.4608567888895596
3306,US:167130783,why_moved_to_current_state,work,0.23,1,-5.758092195569234,work   Democratic party doesn't represent anything about me. Literally nothing.,0.25,15,-6.358391426516899
3307,US:167130783,why_think_pid,Democratic party doesn't represent anything about me. Literally nothing.,0.25,13,-3.81074259786752,work   Democratic party doesn't represent anything about me. Literally nothing.,0.25,15,-6.358391426516899
3308,US:167353981,why_moved_to_current_state,born here,0.28,2,-7.017825511327215,born here   views and values align more with the elephants than the jackasses.,0.26,16,-6.588284731851394
3309,US:167353981,why_think_pid,views and values align more with the elephants than the jackasses.,0.23,13,-4.171215013832036,born here   views and values align more with the elephants than the jackasses.,0.26,16,-6.588284731851394
3310,US:167375449,why_moved_to_current_state,Family,0.25,1,-3.7675180728671025,Family,0.25,1,-3.7675180728671025
3311,US:167464473,why_are_pid,they support my views,0.22,4,-4.770858284162656,they support my views,0.22,4,-4.770858284162656
3312,US:167514971,when_decided_pid,When I voted for the first time.,0.42,8,-1.8555390038944304,When I voted for the first time.   My mother’s influence.,0.29,14,-3.001858229302726
3313,US:167514971,why_are_pid_with_when,My mother’s influence.,0.4,5,-2.0316584175465184,When I voted for the first time.   My mother’s influence.,0.29,14,-3.001858229302726
3314,US:167521275,when_think_pid,In the early ‘70’s. I was sick of all of the welfare programs with no requirement to work or make an effort to find work. I took responsibility for for myself.,0.28,36,-3.2334492554636993,In the early ‘70’s. I was sick of all of the welfare programs with no requirement to work or make an effort to find work. I took responsibility for for myself.   Husband was transferred by company   I only buy what I can pay for. I’ve never been on any government assistance of any kind. If I wanted to buy something I saved and worked for it.,0.26,77,-3.5291324150695886
3315,US:167521275,why_moved_to_current_state,Husband was transferred by company,0.27,6,-3.3548506817579304,In the early ‘70’s. I was sick of all of the welfare programs with no requirement to work or make an effort to find work. I took responsibility for for myself.   Husband was transferred by company   I only buy what I can pay for. I’ve never been on any government assistance of any kind. If I wanted to buy something I saved and worked for it.,0.26,77,-3.5291324150695886
3316,US:167521275,why_think_pid_with_when,I only buy what I can pay for. I’ve never been on any government assistance of any kind. If I wanted to buy something I saved and worked for it.,0.68,34,-0.4234020564560908,In the early ‘70’s. I was sick of all of the welfare programs with no requirement to work or make an effort to find work. I took responsibility for for myself.   Husband was transferred by company   I only buy what I can pay for. I’ve never been on any government assistance of any kind. If I wanted to buy something I saved and worked for it.,0.26,77,-3.5291324150695886
3317,US:1675311,why_think_pid,The Democratic party has swung way too far left. The Progressive wing of the party is just ridiculous and has no basis in reality.,0.79,26,0.1882074471417339,The Democratic party has swung way too far left. The Progressive wing of the party is just ridiculous and has no basis in reality.,0.79,26,0.18820744714173393
3318,US:1676013,when_decided_pid,In the last ten years,0.81,5,0.3336340072682117,In the last ten years   My values seemed to be the most in tune with them.   to live closer to family,0.22,24,-4.734284711232117
3319,US:1676013,why_are_pid_with_when,My values seemed to be the most in tune with them.,0.43,12,-1.780045970837886,In the last ten years   My values seemed to be the most in tune with them.   to live closer to family,0.22,24,-4.734284711232117
3320,US:1676013,why_moved_to_current_state,to live closer to family,0.24,5,-3.889507240812802,In the last ten years   My values seemed to be the most in tune with them.   to live closer to family,0.22,24,-4.734284711232117
3321,US:167619633,why_moved_to_current_state,Cheaper living in retirement,0.32,5,-2.70310752173635,"Cheaper living in retirement   I had been a lifelong Republican until tge 2016 presidential election. I did not like the course the GOP had been taking for a number of years, ignoring core issues which affect ordinary citizens' lives and wellbeing.",0.26,50,-3.4349976918860574
3322,US:167619633,why_think_pid,"I had been a lifelong Republican until tge 2016 presidential election. I did not like the course the GOP had been taking for a number of years, ignoring core issues which affect ordinary citizens' lives and wellbeing.",0.4,44,-2.0549718949404707,"Cheaper living in retirement   I had been a lifelong Republican until tge 2016 presidential election. I did not like the course the GOP had been taking for a number of years, ignoring core issues which affect ordinary citizens' lives and wellbeing.",0.26,50,-3.4349976918860574
3323,US:167634929,when_decided_pid,30 years ago,0.49,3,-1.4128783088334185,"30 years ago   I support making weed legal and support getting lots of people off social security who are able to work. both sides have mixed good ideas. I do not support boys playing in girls sports, DEI is junk and the dems should not have allowed people to violate are laws and stream into the USA   family",0.33,65,-7.566680668399864
3324,US:167634929,why_are_pid_with_when,"I support making weed legal and support getting lots of people off social security who are able to work. both sides have mixed good ideas. I do not support boys playing in girls sports, DEI is junk and the dems should not have allowed people to violate are laws and stream into the USA",0.23,59,-5.821346437892391,"30 years ago   I support making weed legal and support getting lots of people off social security who are able to work. both sides have mixed good ideas. I do not support boys playing in girls sports, DEI is junk and the dems should not have allowed people to violate are laws and stream into the USA   family",0.33,65,-7.566680668399864
3325,US:167634929,why_moved_to_current_state,family,0.39,1,-8.061827286318932,"30 years ago   I support making weed legal and support getting lots of people off social security who are able to work. both sides have mixed good ideas. I do not support boys playing in girls sports, DEI is junk and the dems should not have allowed people to violate are laws and stream into the USA   family",0.33,65,-7.566680668399864
