person_id,why_think_pid,prob_machine_generated,n_tokens,glimpse_criterion
US:34778314,there's only 2 relevant parties and there should be more,0.24,12,-3.9181017617283302
US:136652037,"I believe government should provide assistance of healthcare for all, make sure Rx, food and water are safe; protect our national parks; basically everything trump and republicans are destroying",0.22,34,-5.4062743253712675
US:133703709,Because I believe in what they stand for,0.34,8,-2.5332495735519585
US:36001458,I do not identify with the democrats because they are Marxist and I do not identify with the aepubkicand because they are weak and do not follow through with their campaign promises because they let the Democrats bully them,0.34,45,-2.548326279190743
US:1511866,Because both parties are irreparably corrupt.,0.22,9,-4.48203547443209
US:24922006,I believe in democracy. I believe in the truth and telling it! I believe in equal rights and so do the democrats. I believe in fairness and rule of law!,0.41,35,-1.9531318158480995
US:43686628,"Primarily because the Republican Party has sold out to a narcissist who only cares about his wealth and the power required to maintain it. In general, I am an ""Eisenhower/Obama"" moderate: liberal on social issues such as DEI and economic safety nets; moderate on economic issues like taxes and federal regulations that govern locally controlled services; and and conservative on issues of national security and international relations. Under the current circumstances, I don't have an option other than the Democratic Party.",0.26,99,-3.5391315678043926
US:25858314,I feel that they're the best at keeping some things just for the low income,0.32,16,-2.721029300787003
US:162527131,they are both wrong,0.31,4,-2.816155305809646
US:29646601,The republicans are sociopaths and the democrats are pussies who can’t string a single coherent sentence together.,0.57,24,-0.9746541340218913
US:185648487,Because I cannot see anything that I'd ever vote for that is democratic anymore ...,0.22,16,-5.151819378314944
US:137243677,The Democrats are off the rails. They were for defunding the police; now they are supporting gang members and criminals. They have perverted the court system and use it against all their enemies. It really appears they are working to destroy the country.,0.28,50,-3.181436629193742
US:32902427,i'm not conservative,0.26,4,-3.5404871869822863
US:127227671,I think both parties are beholden to the oligarchy and both parties need to listen to the people and tax the rich,0.46,24,-1.584780890289119
US:43772824,"I am pro-Choice, support expansion of Health Insurance under the ACA, and believe in the rule of law and democracy",0.46,24,-1.625101714215005
US:195010057,I dont follow politic im a firm believer in god,0.22,10,-4.598935384049606
US:2965399,Don’t agree with either on all issues,0.25,8,-3.7965927536588704
US:195198509,Republicans are the party that I share the most values with and have the most in common with. I could never be a democrat I don't agree with much of anything they believe in.,0.75,37,-0.03387633852643374
US:116029959,because both parties have different views and agendas that can be good and bad,0.41,14,-1.9604579368520383
US:176631615,I follow along the Republican line of values.,0.29,9,-3.0184247155146298
US:425544,"While the Democratic party is far from perfect (and keeps playing by a rulebook the GOP has long since thrown out), the IDEALS of the party mostly align with mine. The Democrats believe in equity and fairness, in compassion, education, science, and multiculturalism. They are against cruelty. Whether individuals have greed or land differently on specific issues (Israel/Palestine, Sudan, Armenia), the party as a whole looks toward progress, not authoritarianism and racism, misogyny, power, control, and fearmongering.",0.22,107,-5.580502001330041
US:193783697,I don't pay any attention to politics,0.51,8,-1.3094088162984237
US:121236665,Because Republicans only think of themselves whereas Democrats think mostly for the people,0.23,13,-5.887818335117762
US:1104638,"The Democratic Party has become to self righteous, and progressively idealistic. imposing their beliefs to the extent that they infringe on others who differ from them. They denied the party a Primary to choose their candidate, used the government to censor people, covered up for Biden's mental decline and his families unethical businesses, dismissed parents rights, created a disaster at the boarder.. The party generally seems to get nothing meaningful accomplished. They until people by anger and basically can't seem to articulate what it is exactly they want for our country.",0.4,106,-8.163358894200012
US:33985798,"Many of my political decisions revolve around protecting the family unit. I find that republican values tend to reflect my own, most of the time.",0.37,29,-2.2134915629670684
US:160494773,"Because I'm not a racist, homophobic, misogynistic bigot.",0.41,13,-1.9684152365999492
US:46057118,Because they're not threatening to censor free speech or the right to bear arms.,0.33,16,-2.580094465516449
US:31500162,I believe in personal responsibility and choosing the life you have over being a victim and woe is me mindset.,0.37,22,-2.2673300890058457
US:4386499,U dib;t bekueve un ynkumited abortuon,0.81,14,-10.524535767248945
US:2937603,"Because the Republicans don’t care about regular people, the Democrats do all they care about is a rich friends in this country",0.23,24,-4.1743455573144335
US:43315077,"Government is for the people, not big business. Everyone deserves a chance to succeed no matter what they’re background",0.51,22,-1.298047494079548
US:1861261,"Republicans are evil, vile, murderers under the guise of Christianity, power hungry, money comes before Humanity. I would never ever make those my priorities. Peace equality and justice for every human is the Democratic way if you boil them both down to the bones.",0.35,51,-7.699442099525515
